SP_BATCH_PROCESS.sql	SP_BATCH_PROCESS.sql	70	oi.PRODUCT_ID	R	GenerateDailyAggregates	
SP_BATCH_PROCESS.sql	SP_BATCH_PROCESS.sql	70	oi.QUANTITY	R	GenerateDailyAggregates	
SP_BATCH_PROCESS.sql	SP_BATCH_PROCESS.sql	70	oi.UNIT_PRICE	R	GenerateDailyAggregates	
SP_BATCH_PROCESS.sql	SP_BATCH_PROCESS.sql	119	ORDERS.STATUS	U	AutoTransitionOrderStatus	
SP_BATCH_PROCESS.sql	SP_BATCH_PROCESS.sql	119	ORDERS.UPDATED_AT	U	AutoTransitionOrderStatus	
SP_BATCH_PROCESS.sql	SP_BATCH_PROCESS.sql	131	ORDERS.STATUS	U	AutoTransitionOrderStatus	
SP_BATCH_PROCESS.sql	SP_BATCH_PROCESS.sql	131	ORDERS.UPDATED_AT	U	AutoTransitionOrderStatus	
SP_BATCH_PROCESS.sql	SP_BATCH_PROCESS.sql	147	ORDERS.STATUS	U	AutoTransitionOrderStatus	
SP_BATCH_PROCESS.sql	SP_BATCH_PROCESS.sql	147	ORDERS.UPDATED_AT	U	AutoTransitionOrderStatus	
SP_BATCH_PROCESS.sql	SP_BATCH_PROCESS.sql	159	ORDERS.STATUS	U	AutoTransitionOrderStatus	
SP_BATCH_PROCESS.sql	SP_BATCH_PROCESS.sql	159	ORDERS.UPDATED_AT	U	AutoTransitionOrderStatus	
SP_COMPLEX_DML.sql	SP_COMPLEX_DML.sql	45	MONTHLY_SALES_SUMMARY.SUMMARY_ID	C	GenerateMonthlySummary	
SP_COMPLEX_DML.sql	SP_COMPLEX_DML.sql	45	MONTHLY_SALES_SUMMARY.SUMMARY_YEAR	C	GenerateMonthlySummary	
SP_COMPLEX_DML.sql	SP_COMPLEX_DML.sql	45	MONTHLY_SALES_SUMMARY.SUMMARY_MONTH	C	GenerateMonthlySummary	
SP_COMPLEX_DML.sql	SP_COMPLEX_DML.sql	45	MONTHLY_SALES_SUMMARY.PRODUCT_ID	C	GenerateMonthlySummary	
SP_COMPLEX_DML.sql	SP_COMPLEX_DML.sql	45	MONTHLY_SALES_SUMMARY.TOTAL_QTY	C	GenerateMonthlySummary	
SP_COMPLEX_DML.sql	SP_COMPLEX_DML.sql	45	MONTHLY_SALES_SUMMARY.TOTAL_AMOUNT	C	GenerateMonthlySummary	
SP_COMPLEX_DML.sql	SP_COMPLEX_DML.sql	45	MONTHLY_SALES_SUMMARY.CUSTOMER_COUNT	C	GenerateMonthlySummary	
SP_COMPLEX_DML.sql	SP_COMPLEX_DML.sql	45	MONTHLY_SALES_SUMMARY.CREATED_AT	C	GenerateMonthlySummary	
SP_COMPLEX_DML.sql	SP_COMPLEX_DML.sql	45	SEQ_SUMMARY.NEXTVAL	R	GenerateMonthlySummary	
SP_COMPLEX_DML.sql	SP_COMPLEX_DML.sql	45	oi.PRODUCT_ID	R	GenerateMonthlySummary	
SP_COMPLEX_DML.sql	SP_COMPLEX_DML.sql	45	oi.QUANTITY	R	GenerateMonthlySummary	
SP_COMPLEX_DML.sql	SP_COMPLEX_DML.sql	45	oi.QUANTITY	R	GenerateMonthlySummary	
SP_COMPLEX_DML.sql	SP_COMPLEX_DML.sql	45	oi.UNIT_PRICE	R	GenerateMonthlySummary	
SP_COMPLEX_DML.sql	SP_COMPLEX_DML.sql	45	o.CUSTOMER_ID	R	GenerateMonthlySummary	
SP_COMPLEX_DML.sql	SP_COMPLEX_DML.sql	71	ORDERS.TOTAL_AMOUNT	U	RecalculateOrderTotals	
SP_COMPLEX_DML.sql	SP_COMPLEX_DML.sql	71	ORDERS.UPDATED_AT	U	RecalculateOrderTotals	
SP_COMPLEX_DML.sql	SP_COMPLEX_DML.sql	94	CUSTOMERS_ARCHIVE.CUSTOMER_ID	C	ArchiveInactiveCustomers	
SP_COMPLEX_DML.sql	SP_COMPLEX_DML.sql	94	CUSTOMERS_ARCHIVE.NAME	C	ArchiveInactiveCustomers	
SP_COMPLEX_DML.sql	SP_COMPLEX_DML.sql	94	CUSTOMERS_ARCHIVE.EMAIL	C	ArchiveInactiveCustomers	
SP_COMPLEX_DML.sql	SP_COMPLEX_DML.sql	94	CUSTOMERS_ARCHIVE.PHONE	C	ArchiveInactiveCustomers	
SP_COMPLEX_DML.sql	SP_COMPLEX_DML.sql	94	CUSTOMERS_ARCHIVE.CREATED_AT	C	ArchiveInactiveCustomers	
SP_COMPLEX_DML.sql	SP_COMPLEX_DML.sql	94	CUSTOMERS_ARCHIVE.ARCHIVED_AT	C	ArchiveInactiveCustomers	
